Author_id,Isbn
7887,0226500578
1585,0849910013
4319,048626968X
1061,0849911672
3973,0800717147
7010,0880702753
0,1565073584
9817,071483839X
4115,0345301137
8977,1593080549
0,051788206X
2730,0743442482
10242,0375503897
0,0899198929
10812,0671722654
9410,067084134X
0,0399525750
9443,0062554735
10380,0452282195
4222,0394742117
5549,0618119809
8361,0425097269
2587,0060924179
0,1583225498
9644,0195061675
9899,0060929979
1537,0962197963
4545,1566190932
10812,0451521250
10812,0451521323
10457,0061054887
4319,0486270637
3196,0271007494
6303,0060977205
9205,0394172663
10380,0679745424
781,0915943565
9487,0140120491
2815,1556151047
7631,0804832560
6568,1570613028
7076,044900483X
6840,0679422188
260,0553206036
0,1582431485
0,0071360638
9450,039597707X
9339,0918949165
10380,037540273X
5854,0449227545
0,0425171884
98,0061003638
4418,1561003913
2323,0393314812
0,0553279718
0,0553269828
2185,0425164829
9048,0312006926
6230,0060830719
4484,0553274872
8650,0874776953
9083,1886039224
10504,0935908315
8461,0231121989
2501,0385094787
7055,0832903930
10714,0553214187
10272,0312286236
3215,0380726254
0,0071387218
4820,0062505319
1940,0679872027
3866,0931580617
5485,0553238000
8892,087131794X
792,0786864680
792,1561703184
8345,0931580242
10831,0440193567
8054,0380706512
2399,0671707248
5365,0895860724
0,0882668870
10191,0609803387
7597,042518403X
7069,1584855185
5310,0451625552
5308,0786011661
10548,0451157087
7859,0451405897
517,0395860032
6774,0689821867
2452,0619016620
4723,0914881655
10247,0877931003
3235,0374515360
4293,0307617963
6873,0060193387
3401,067950754X
9932,0517576988
10533,0747545847
1807,0385261764
6048,0887291058
4543,0312157061
0,0915811642
0,0393962873
1375,0553207628
8890,0752500260
0,0871318903
4138,0140141510
9937,014005264X
0,0451628667
9061,1884910009
5445,0688075665
0,0312194390
844,0843711299
1540,0451522923
3606,0696013908
10193,0696023644
5441,0800864166
3937,0781805899
9674,0201043823
7526,0631158189
0,0205152074
0,0205126987
7597,0425171493
2784,157224223X
6001,0449704335
9423,0864426488
6737,0898798140
5611,0361074662
606,0140445587
7906,0060830476
0,0375708111
0,0385477058
7323,0517589818
1069,0201340208
0,0195017854
0,0892434090
7597,0425187144
426,0151004943
4523,0306811588
242,0743234979
203,0374106843
5292,0394568354
6299,0520063279
8574,0394529383
7779,0140441077
8470,0764801422
7342,0684195208
203,0553100793
1217,0140055312
1816,0451522397
0,0906138213
3847,3423078006
9678,0895862530
2795,0895861682
10753,1551800713
5297,0882951017
0,0394752937
8780,0060653035
6893,0801522315
5129,0713990988
4229,1568360290
10047,0385720254
0,0631133917
9184,0688024610
3828,0399123237
3690,0452006228
4489,031210104X
2208,063118449X
0,0253204232
10212,0933932669
9713,0155013459
10493,006064205X
0,1573225681
7089,0684856603
4261,0006329527
4251,0520011309
0,0394752996
5748,0030056284
2422,0312155948
0,0895261677
1515,0449209113
1107,0743204123
0,0061096962
10498,0840795319
1987,1573228834
0,0553212486
876,0440237084
2776,0486266907
9574,0800871863
523,023399226X
8816,0060812494
0,0140044507
5744,1556520794
8743,0394717953
832,1894877233
9271,0312118341
643,0670886955
6749,0385491077
6304,0316355208
7597,0425167801
0,0873326903
10391,067975833X
10288,0786889624
1328,0446343455
299,0916410641
6179,0399131256
5466,0671454056
5203,0553239813
3315,0425045048
0,0553234617
0,0380000547
8131,0453010105
7268,0671721755
9783,0345257189
9783,0345257170
0,0345257162
4044,0684825457
0,0345335651
0,067170561X
10233,0553109405
0,0671735160
0,0345355237
5495,0671894226
6069,0140296441
175,3518393421
9015,344272578X
4651,3257231652
4715,3492220169
0,3404123425
8418,3404122763
9874,3548252192
1399,3499233002
6378,3746650291
3773,3458335684
2199,3442420970
289,3442424747
8895,3404147596
8073,325720485X
396,3453150244
1465,3423202823
1984,3627000927
2419,3596141990
4415,354824789X
3903,349922710X
4185,3423130199
10380,3499228548
3965,3442728363
383,3596150531
4022,0316358568
3461,0836220676
2425,0688124887
8046,044100895X
8046,0441004385
8400,042507448X
10812,1853260096
7647,0425132153
0,0064408086
4931,0345320115
5302,0345328175
7509,0312860684
0,0441007961
0,0441007570
0,0441007023
2308,0441009972
0,0345319656
4931,0345335805
0,0345296710
0,0345296702
0,1569316961
7598,0394832205
0,0451207246
1388,0823414566
4591,0803720947
7424,0883659662
3967,0893753688
3806,0521398266
8631,0060936800
7228,0060096195
6157,0373250533
6265,0375503846
7258,037325041X
4937,0805064346
9911,0376026138
0,051788268X
6828,039470780X
5959,0140388419
5278,1568361815
4811,0060509392
7279,0375507124
1406,0385322135
4553,0027357813
4685,0060235284
7874,0688068677
4862,0679886370
4303,0374336644
2032,0439053870
6486,0525459685
739,039923389X
290,0375726632
9342,1584790679
745,0525946276
4303,0374437165
6279,0312284535
7592,0060544260
6329,1581570007
6888,0394555295
4691,0152167919
210,0312046448
672,0894800159
6903,1400032644
7255,0385721897
5636,0451209028
6600,0373250258
8832,0517703777
7605,1560442956
4217,0373250487
7195,0525942254
9816,0399145362
1862,038071082X
577,0060157992
2377,0786710101
0,0553801414
7315,0670850780
1756,0385320175
6298,0789308894
7499,0385501005
3680,0060290307
3286,059055204X
6650,0374416842
2565,0881011126
3847,0140322051
9660,0195154991
7379,0141308419
2115,0805037152
8939,0515127485
2480,0789458063
4748,0609610031
9364,0743436695
339,0684856875
8121,043916589X
1806,0689505868
6526,0060097469
3839,1400060427
9301,0439482682
10198,093872116X
10316,0316699128
3894,0761129774
4743,0375822739
3122,0684837226
6826,0688180728
6583,0373250282
9098,0060084456
2408,0374404542
6274,0142003484
4043,0618250735
6797,0448190834
7150,0385416679
527,0812570626
7867,0316070211
3968,0395562333
998,0380709163
5249,0590876120
4685,0064406822
9474,0064406326
3537,0689813481
3537,0689808585
9733,0894808605
7270,0717218937
6042,0769612873
6905,044040150X
7162,0316140074
3346,0399215301
4686,0874498155
5562,0689710550
8682,0517613441
8682,0517613476
2046,0785279954
7005,0517703351
1697,0684856220
0,0345435257
3023,0783502370
2776,0735100004
4116,0679413383
4339,0964122804
6028,0553213776
6028,0553280503
6028,0553280511
6028,0553280465
6028,0553264931
6028,0553262149
6028,055323370X
494,1565970497
0,0373706421
565,0373706448
10497,1565970500
8948,0316415022
7926,0061093890
2914,078180583X
0,0679445390
4193,0553800973
5109,0345435796
0,0937721778
1603,0805070834
8309,0385730985
455,0803728468
1367,0345450892
3103,0373250231
3955,068486441X
2183,0395966051
4808,0152167056
7194,0066213339
6707,0689848641
264,1557093334
5652,0805047379
976,1879441845
4575,0767913000
1029,051788576X
9241,0698115597
4935,1565124006
9344,0373117515
1319,0373190255
4825,0373031424
6571,0373075944
0,0373810199
4800,037322138X
512,0671527886
5206,0440222826
8906,0446600830
7884,0783502508
284,0140265716
0,1585421758
3615,0807506451
502,0590731890
0,0439050138
6386,0373250142
6583,0373250150
10695,0345388968
4806,0743222261
1811,0345453387
2444,0393315797
7005,051757702X
3282,0060277491
9753,044022313X
126,0671526723
1495,0373250169
4401,0684857340
0,0609800256
2185,0399142606
4447,0385488440
1424,1886910553
2120,0060513888
10016,0375706429
3124,0689855583
10749,0743205987
8784,0803725167
6008,0060191058
6826,0060090367
0,0786863218
10889,0880014164
1890,0451183460
1890,0451823192
1890,0451192729
6458,0688173896
189,0517162695
4969,0789426099
7308,0140360042
6788,0802788300
6436,038532331X
4554,0671787209
1946,0425178234
9400,0446531286
56,0393038548
10515,1567312497
1503,0316910333
5987,0452272734
7203,0934971722
372,0525946403
4595,0758204175
7258,0373250118
7863,0375410767
5552,0385501722
4556,0767905199
9243,0670879045
9899,0385312431
109,0385492243
2752,0786862335
2693,0380720787
5951,0671737899
6193,0553251473
6729,0515086991
6608,0062517317
4550,0684811766
9330,1551667932
5271,0345433319
8852,0743442628
0,0673524299
9077,1551668394
578,039595777X
3282,0064407446
248,0399145079
510,0152021973
9334,0312203594
2933,068480302X
0,0385486812
2883,0671015648
8214,0395971179
7249,0743205049
5338,0385333757
0,1567310362
6882,067945778X
8630,0802137008
0,0688147364
6082,0373250215
8842,0385323638
2510,1888338032
4602,0517139618
1522,0141439564
4510,0060194146
2178,0306807203
1412,0525947116
790,0553381121
1668,0316320277
7615,0385318790
8549,031227193X
3691,0451169026
1811,0449005577
6931,0385722435
8513,0425135012
5841,0826212433
7226,0609807900
8717,0786883367
5137,0890434573
10305,0525246398
5969,0896933466
1224,0842350128
3508,0871202824
3383,0830713573
6773,0830817220
8261,1560790512
2806,0310231612
0,0875164358
6452,0802726216
6827,1560790555
4858,0890813302
6692,0446520888
9308,0312023022
2977,0689821395
8911,0446394580
1835,0671521101
7341,1579540791
456,0935180621
4438,0380690543
7921,0971700915
1107,0671894404
2356,0345404440
4828,0446690155
6115,0385319037
6211,0373250185
5022,0140282033
10758,0671867407
10181,0684835819
8071,1878448021
3155,0060529733
6373,067088698X
8575,0156010887
0,0590424939
6501,0394805720
0,0688152937
500,0590673890
2347,0030442818
3277,0345320409
0,0684804433
7373,0517075032
7151,1565123190
6294,0312270801
2690,0452282659
10182,0943233828
4068,0945448619
2581,0761511032
4383,0375701230
10679,0452281679
10555,0609603809
5313,0767906993
3418,0060293152
2854,0446605336
8795,0684802082
489,0385312512
9161,0312961324
0,0671027646
7097,068810004X
10515,1567312500
7221,0060294698
4159,0609606441
568,0613072111
7845,0831771348
9056,0425113884
8127,0679752617
778,0679764925
778,0679770151
6328,0962855022
0,0066236568
1903,0800717716
3967,0553213873
7565,0618127038
8064,0060185287
10153,0345356365
6198,0345336429
5466,0671556835
449,014017821X
6179,0425109240
8362,0312146957
3922,1567182186
4294,1558747060
4294,1558746463
0,1558746099
4294,1558747141
214,0316120863
10587,0911379010
6198,0345382919
3886,1556113854
576,0452266637
149,155972126X
917,006109028X
9816,0515113719
4294,0757300243
4294,1558744029
4294,1558743790
8604,084991437X
0,1558748008
4294,1558745629
4294,1558747966
3282,006447187X
8634,0375760628
4593,0060287365
0,0380727021
9334,0312187106
7200,0849952476
7200,0849952492
5099,0789405652
1264,1580172938
2351,0449910741
0,1591450055
0,038072152X
8443,0440413869
700,0133349705
8717,1577311108
2934,0062740067
5902,0439435242
953,1563051818
4230,0671743686
1662,0818405422
8543,1891105035
2620,006621016X
5668,0786865504
2883,0679456937
557,0380975580
6574,0684853620
3761,0060392827
9543,1551668157
0,0553213156
3206,0613225937
4270,1573221260
5721,0345410092
2067,0440124344
6399,014027927X
0,078688360X
510,0152008799
4622,0805063781
0,0064473023
510,0152001018
1944,0761316426
6547,0312209673
4990,1883523362
6081,0060976497
9334,0312147015
4294,1558743545
6399,0452282128
7499,0767906543
4303,0374399891
1114,0517100800
1037,068485595X
8717,0786884207
90,0375506187
10805,0812524160
10231,0399135278
2401,0312908830
4533,0142000345
10411,1577488288
3129,0800781724
1135,1577482158
8984,0882702637
5567,0821723006
6826,0380796104
6280,1565120167
10895,1586603981
6250,031020755X
442,0764501801
2457,0399141855
5069,0140340831
7007,0310213975
0,0517588242
5379,0385485697
9866,1565075722
7686,0440415829
8165,0064460932
1214,0590959433
4626,076422249X
4939,0816318050
2110,0142000477
5775,1586602616
10495,1586602772
8901,0395636477
2606,0060617519
451,0446530115
9898,0553581066
7926,0671794493
2081,0380978342
7368,0312105231
3594,0060179988
8788,013029604X
5071,0380975351
3703,034531221X
1474,0849939585
1474,0849939593
1474,0849936888
1474,0849939194
0,0590460560
510,0590460528
510,0590460544
3153,0830707360
3290,1576738167
2885,0915684012
6435,0802404332
2685,1874508003
2297,155166576X
0,0060926201
7382,0804108293
7200,0849953421
8956,0664254829
1442,0310515114
0,1556615833
1842,0816733082
2672,0375811354
5914,0806984929
4321,067165845X
6081,0060173084
914,0451204123
510,0152006737
3290,0842319018
0,051734582X
1046,1580082319
4668,0345427297
677,0140547533
1879,1578564719
5821,1576737810
901,0785270221
5424,1576737098
5424,1576730360
6150,0786862262
4930,031023008X
2250,0840771835
1750,0380975068
0,0517118971
9662,0394873416
5007,059040024X
0,0590226517
0,1580626599
510,0590543199
4602,067161276X
947,0871316072
7926,0671794507
510,0152164502
3167,0312959176
0,1577361814
6709,0679867406
0,0394865871
5654,0849942829
1002,0764222120
1002,0764222112
4578,0310201683
7565,0395251818
510,0440228611
1634,0880701366
510,0590742590
0,0934395500
9662,0394872177
8231,0590426230
9875,006446735X
0,0679800921
7512,0590479172
3472,0698116003
269,068806518X
10796,1880000334
741,0590480898
7724,0064402509
8216,0590934252
0,067988341X
1341,0590449206
8216,0590947168
0,0679824111
5880,0805002138
5880,1587172046
7077,0380719002
686,0064440591
8854,0141302283
6159,0671677136
2964,0440409411
4741,0590543385
10048,0060163097
7093,0440416248
5741,0140349812
5741,0140386742
6868,0140365931
5790,0439099048
6001,0613177177
5535,1565121570
4294,1558746587
1930,0964095564
449,0099133717
7896,0771068182
1860,2894641214
8387,1858284147
0,1558533311
9026,0394557212
8121,0590697692
10620,0590486691
5649,0140376283
4623,0698118804
0,0531087875
4623,0590439448
1268,0684823799
0,0679732187
861,0140344438
2600,0451523954
9474,0064406865
8096,0440430461
510,0590117440
4612,0689842945
3055,1883672902
9480,0689842309
1672,0060281766
510,0152003924
756,0380978636
3666,0809206196
1695,0842300198
2688,0140236201
736,0140481877
8412,0486273008
470,0140108599
427,0195867866
0,0451628454
4862,0679887911
10571,0674354427
1406,0440226848
7874,0590319906
6621,0064470679
1435,0156004771
1620,0061081116
7868,0373483503
10096,0380785757
10097,0380785714
10136,0553294091
6807,0590023888
417,0812544420
4920,0373290853
9685,0671741268
6898,0312033001
0,0373270976
10532,0812571762
2746,0671025708
10625,0812514092
7868,0515122734
6985,0440224578
6985,0440217857
1870,0373705867
794,1551665794
794,0061010995
0,0373762690
4963,0451407806
2420,0373484046
580,1854879820
0,0373168209
5501,0373290861
46,0743232933
4161,0312305664
10353,1583486259
9767,0451160916
9046,1551665077
9583,0446607207
0,0373223587
10136,0553581147
2558,0553579231
2067,0440209412
3672,0553574310
2168,0060631317
7184,0140375899
4315,1885983212
8257,0380700670
756,0380725622
3615,0807510092
4850,0842321950
3466,0440407125
704,0590312413
4685,0141312424
2905,0816704058
8072,0590481819
0,0590228706
2096,0439049989
500,0590228773
2096,0439050006
1054,0671019376
9662,0590944770
2013,0871234408
952,0880296143
